Reading,Load [40.0 N],Time [sec.]
1054,-56.2,105.299
1055,-56,105.399
1056,-56,105.501
1057,-56,105.601
1058,-56,105.701
1059,-56,105.8
1060,-56,105.899
1061,-56,105.999
1062,-55.8,106.101
1063,-55.8,106.201
1064,-55.8,106.3
1065,-55.8,106.399
1066,-55.8,106.498
1067,-55.8,106.599
1068,-55.8,106.699
1069,-55.8,106.801
1070,-55.8,106.9
1071,-55.8,107
1072,-55.6,107.101
1073,-55.6,107.2
1074,-55.6,107.299
1075,-55.6,107.4
1076,-55.6,107.516
1077,-55.6,107.597
1078,-55.6,107.7
1079,-55.6,107.798
1080,-55.6,107.896
1081,-55.6,107.998
1082,-55.6,108.097
1083,-55.4,108.197
1084,-55.4,108.297
1085,-55.4,108.396
1086,-55.4,108.5
1087,-55.4,108.597
1088,-55.4,108.697
1089,-55.4,108.801
1090,-55.4,108.897
1091,-55.4,108.997
1092,-55.4,109.097
1093,-55.4,109.197
1094,-55.4,109.297
1095,-55.2,109.396
1096,-55.2,109.498
1097,-55.2,109.597
1098,-55.2,109.697
1099,-55.2,109.797
1100,-55.2,109.896
1101,-55.2,109.997
1102,-55.2,110.097
1103,-55.2,110.199
1104,-55.2,110.297
1105,-55.2,110.397
1106,-55.2,110.498
1107,-55.2,110.597
1108,-55.2,110.697
1109,-55.2,110.797
1110,-55.2,110.897
1111,-55,110.997
1112,-55,111.097
1113,-55,111.197
1114,-55,111.297
1115,-55,111.397
1116,-55,111.497
1117,-55,111.597
1118,-55,111.697
1119,-55,111.797
1120,-55,111.896
1121,-55,111.997
1122,-55,112.097
1123,-55,112.196
1124,-54.8,112.297
1125,-54.8,112.396
1126,-54.8,112.497
1127,-54.8,112.597
1128,-54.8,112.697
1129,-54.8,112.797
1130,-54.8,112.896
1131,-54.8,112.997
1132,-54.8,113.097
1133,-54.8,113.196
1134,-54.8,113.298
1135,-54.8,113.396
1136,-54.8,113.497
1137,-54.8,113.598
1138,-54.8,113.697
1139,-54.6,113.798
1140,-54.6,113.897
