Reading,Load [21.8 N],Time [sec.]
607,-43.6,60.594
608,-43.6,60.693
609,-43.6,60.795
610,-43.6,60.893
611,-43.6,60.993
612,-43.4,61.093
613,-43.4,61.194
614,-43.4,61.297
615,-43.4,61.394
616,-43.2,61.493
617,-43.2,61.593
618,-43.2,61.693
619,-43.2,61.794
620,-43.2,61.893
621,-43,61.993
622,-43,62.093
623,-43,62.194
624,-43,62.294
625,-43,62.393
626,-43,62.494
627,-43,62.593
628,-43,62.693
629,-42.8,62.794
630,-42.8,62.894
631,-42.8,62.993
632,-42.8,63.093
633,-42.8,63.193
634,-42.8,63.294
635,-42.6,63.393
636,-42.6,63.493
637,-42.6,63.593
638,-42.6,63.693
639,-42.6,63.795
640,-42.6,63.893
641,-42.6,63.993
642,-42.4,64.093
643,-42.4,64.194
644,-42.4,64.294
645,-42.4,64.394
646,-42.4,64.493
647,-42.4,64.594
648,-42.4,64.693
649,-42.4,64.795
650,-42.2,64.894
651,-42.2,64.993
652,-42.2,65.093
653,-42.2,65.193
654,-42.2,65.294
655,-42.2,65.393
656,-42.2,65.494
657,-42.2,65.594
658,-42,65.693
659,-42,65.794
660,-42,65.893
661,-42,65.993
662,-42,66.093
663,-42,66.193
664,-42,66.294
665,-42,66.394
666,-42,66.493
667,-42,66.593
668,-41.8,66.693
669,-41.8,66.794
670,-41.8,66.894
671,-41.8,66.994
672,-41.8,67.095
673,-41.8,67.193
674,-41.8,67.294
675,-41.8,67.393
676,-41.8,67.493
677,-41.6,67.596
678,-41.6,67.693
679,-41.6,67.797
680,-41.6,67.894
681,-41.6,67.992
682,-41.6,68.093
683,-41.6,68.193
684,-41.6,68.294
685,-41.6,68.395
686,-41.6,68.493
687,-41.6,68.593
688,-41.6,68.693
689,-41.6,68.795
690,-41.6,68.893
691,-41.4,68.993
692,-41.4,69.093
693,-41.4,69.193
694,-41.4,69.294
695,-41.4,69.393
696,-41.4,69.494
697,-41.4,69.594
698,-41.4,69.694
699,-41.4,69.795
700,-41.4,69.893
701,-41.4,69.993
702,-41.4,70.092
703,-41.2,70.193
704,-41.2,70.294
705,-41.2,70.393
706,-41.2,70.493
707,-41.2,70.593
708,-41.2,70.693
709,-41.2,70.794
710,-41.2,70.893
711,-41.2,70.993
712,-41.2,71.093
713,-41.2,71.194
714,-41.2,71.295
715,-41.2,71.393
716,-41,71.494
717,-41,71.594
718,-41,71.694
719,-41,71.794
720,-41,71.894
721,-41,71.993
722,-41,72.093
723,-41,72.194
724,-41,72.295
725,-41,72.393
726,-41,72.494
727,-41,72.593
728,-41,72.693
729,-41,72.795
730,-41,72.893
731,-41,72.993
732,-40.8,73.093
733,-40.8,73.193
734,-40.8,73.301
735,-40.8,73.397
736,-40.8,73.494
737,-40.8,73.593
738,-40.8,73.694
739,-40.8,73.795
740,-40.8,73.893
741,-40.8,73.993
742,-40.8,74.093
743,-40.8,74.193
744,-40.8,74.294
745,-40.8,74.394
746,-40.8,74.493
747,-40.8,74.593
748,-40.8,74.696
749,-40.6,74.795
750,-40.6,74.893
751,-40.6,74.993
752,-40.6,75.097
753,-40.6,75.196
754,-40.6,75.294
755,-40.6,75.394
756,-40.6,75.493
757,-40.6,75.595
758,-40.6,75.693
759,-40.6,75.794
760,-40.6,75.895
761,-40.6,75.993
762,-40.6,76.093
763,-40.6,76.193
764,-40.6,76.295
765,-40.6,76.393
766,-40.6,76.493
767,-40.6,76.592
768,-40.6,76.693
769,-40.4,76.795
770,-40.4,76.893
771,-40.4,76.994
772,-40.4,77.093
773,-40.4,77.193
774,-40.4,77.297
775,-40.4,77.393
776,-40.4,77.493
777,-40.4,77.593
778,-40.4,77.694
779,-40.4,77.794
780,-40.4,77.894
781,-40.4,77.994
782,-40.4,78.095
783,-40.4,78.193
784,-40.4,78.294
785,-40.4,78.394
786,-40.4,78.494
787,-40.4,78.594
788,-40.4,78.696
789,-40.4,78.794
790,-40.4,78.893
791,-40.2,78.993
792,-40.2,79.093
793,-40.2,79.193
794,-40.2,79.297
795,-40.2,79.395
796,-40.2,79.493
797,-40.2,79.594
798,-40.2,79.693
799,-40.2,79.796
800,-40.2,79.894
801,-40.2,79.993
802,-40.2,80.093
803,-40.2,80.194
804,-40.2,80.294
805,-40.2,80.393
806,-40.2,80.494
807,-40.2,80.594
808,-40.2,80.694
809,-40.2,80.795
810,-40.2,80.893
811,-40.2,80.993
812,-40.2,81.093
813,-40.2,81.193
814,-40.2,81.294
815,-40,81.393
816,-40,81.495
817,-40,81.593
818,-40,81.694
819,-40,81.794
820,-40,81.894
821,-40,81.994
822,-40,82.094
823,-40,82.193
824,-40,82.295
825,-40,82.393
826,-40,82.493
827,-40,82.594
828,-40,82.694
829,-40,82.794
830,-40,82.893
831,-40,82.994
832,-40,83.093
833,-40,83.194
834,-40,83.295
835,-40,83.393
836,-40,83.494
837,-40,83.594
838,-40,83.693
839,-40,83.795
840,-40,83.894
841,-39.8,83.993
842,-39.8,84.094
843,-39.8,84.194
844,-39.8,84.295
845,-39.8,84.394
846,-39.8,84.493
847,-39.8,84.594
848,-39.8,84.694
849,-39.8,84.794
850,-39.8,84.893
851,-39.8,84.994
852,-39.8,85.093
853,-39.8,85.193
854,-39.8,85.294
855,-39.8,85.394
856,-39.8,85.494
857,-39.8,85.594
858,-39.8,85.694
859,-39.8,85.795
860,-39.8,85.894
861,-39.8,85.993
862,-39.8,86.093
863,-39.8,86.193
864,-39.8,86.294
865,-39.8,86.394
866,-39.8,86.494
867,-39.8,86.593
868,-39.8,86.693
869,-39.8,86.797
870,-39.8,86.893
871,-39.6,86.993
872,-39.8,87.094
873,-39.6,87.193
874,-39.6,87.295
875,-39.6,87.392
876,-39.6,87.494
877,-39.6,87.593
878,-39.6,87.693
879,-39.6,87.795
880,-39.6,87.894
881,-39.6,87.995
882,-39.6,88.094
883,-39.6,88.194
884,-39.6,88.294
885,-39.6,88.393
886,-39.6,88.493
887,-39.6,88.593
888,-39.6,88.693
889,-39.6,88.793
890,-39.6,88.893
891,-39.6,88.995
892,-39.6,89.093
893,-39.6,89.193
894,-39.6,89.294
895,-39.6,89.393
896,-39.6,89.493
897,-39.6,89.595
898,-39.6,89.694
899,-39.6,89.794
900,-39.6,89.893
901,-39.6,89.993
902,-39.4,90.094
903,-39.4,90.193
904,-39.4,90.294
905,-39.4,90.393
906,-39.4,90.493
907,-39.4,90.593
908,-39.4,90.693
909,-39.4,90.794
910,-39.4,90.895
911,-39.4,90.994
912,-39.4,91.093
913,-39.4,91.193
914,-39.4,91.294
915,-39.4,91.393
916,-39.4,91.493
917,-39.4,91.593
918,-39.4,91.693
919,-39.4,91.794
920,-39.4,91.896
921,-39.4,91.995
922,-39.4,92.093
923,-39.4,92.193
924,-39.2,92.294
925,-38.2,92.393
926,-36.4,92.493
927,-36.4,92.593
928,-34.4,92.694
929,-32.4,92.794
930,-30.4,92.893
931,-28,92.993
932,-26,93.093
933,-26,93.192
934,-24.2,93.293
935,-23.2,93.393
936,-21.8,93.493
937,-20.4,93.593
938,-19.4,93.693
939,-19.4,93.794
940,-18.4,93.893
941,-17.4,93.993
942,-16.2,94.093
943,-15.4,94.193
944,-15.4,94.294
945,-14.8,94.393
946,-14.4,94.493
947,-14,94.593
948,-13.6,94.694
949,-13.4,94.794
